npc_id,t_send,t_recv,latency_s,ok_json,tokens_in,tokens_out,error,minute
1,1759796756.8490539,1759796759.1123579,2.2633039951324463,1,246,39,,0
3,1759796756.8580465,1759796759.1123579,2.2543113231658936,1,246,44,,0
2,1759796756.8570209,1759796759.2243254,2.367304563522339,1,246,37,,0
4,1759796756.8580465,1759796759.5443275,2.6862809658050537,1,246,34,,0
5,1759796756.8590205,1759796759.9103575,3.0513370037078857,1,246,32,,0
2,1759796764.2647197,1759796766.4364676,2.171747922897339,1,246,39,,0
3,1759796772.5267634,1759796773.7400482,1.2132847309112549,1,246,36,,0
4,1759796772.6627653,1759796773.793048,1.1302826404571533,1,246,38,,0
4,1759796776.0910897,1759796776.903035,0.8119451999664307,1,246,39,,0
1,1759796776.2581244,1759796777.5520012,1.2938768863677979,1,246,40,,0
4,1759796782.2465236,1759796783.356826,1.110302448272705,1,246,35,,0
2,1759796787.7362998,1759796789.576279,1.8399791717529297,1,246,37,,0
5,1759796789.2502832,1759796791.2171412,1.96685791015625,1,246,38,,0
1,1759796790.3295608,1759796791.3641393,1.034578561782837,1,246,36,,0
5,1759796792.6305776,1759796793.6794271,1.0488495826721191,1,246,45,,0
3,1759796792.8615453,1759796794.1154275,1.2538821697235107,1,246,37,,0
4,1759796799.2281055,1759796800.2674809,1.0393753051757812,1,246,38,,0
1,1759796804.9158623,1759796806.077066,1.1612036228179932,1,246,41,,0
1,1759796813.2231953,1759796814.3111405,1.0879452228546143,1,246,35,,0
3,1759796820.6247392,1759796821.84139,1.2166507244110107,1,246,39,,1
5,1759796825.2819297,1759796826.8543146,1.5723848342895508,1,246,34,,1
5,1759796826.9800751,1759796827.9950736,1.014998435974121,1,246,36,,1
2,1759796829.0672152,1759796830.3724504,1.3052351474761963,1,246,50,,1
4,1759796837.676765,1759796838.9542177,1.2774527072906494,1,246,47,,1
4,1759796847.883276,1759796849.1433184,1.260042428970337,1,246,36,,1
3,1759796850.2944255,1759796851.2751448,0.9807193279266357,1,246,35,,1
2,1759796851.1949434,1759796852.158423,0.9634795188903809,1,246,36,,1
1,1759796859.738718,1759796860.907553,1.168834924697876,1,246,36,,1
5,1759796866.7092266,1759796868.003254,1.294027328491211,1,246,37,,1
1,1759796867.3572235,1759796868.6841636,1.3269400596618652,1,246,40,,1
3,1759796873.0104523,1759796875.100444,2.089991807937622,1,246,38,,1
2,1759796875.4954793,1759796876.3807049,0.8852255344390869,1,246,35,,1
2,1759796883.1124206,1759796884.3116589,1.1992383003234863,1,246,41,,2
4,1759796884.7496917,1759796885.7258468,0.9761550426483154,1,246,42,,2
5,1759796891.4018686,1759796892.3920143,0.9901456832885742,1,246,39,,2
5,1759796895.9018517,1759796896.8806624,0.9788107872009277,1,246,33,,2
1,1759796896.8088455,1759796898.149117,1.3402714729309082,1,246,32,,2
3,1759796901.5935714,1759796903.1135724,1.52000093460083,1,246,38,,2
5,1759796908.1264968,1759796909.2131104,1.086613655090332,1,246,34,,2
4,1759796912.8099816,1759796913.6616127,0.8516311645507812,1,246,32,,2
1,1759796912.8099816,1759796914.0316129,1.2216312885284424,1,246,41,,2
4,1759796923.7659264,1759796925.1686199,1.402693510055542,1,246,38,,2
3,1759796937.9403026,1759796939.0052903,1.0649876594543457,1,246,36,,3
5,1759796950.6754973,1759796952.2677968,1.592299461364746,1,246,42,,3
4,1759796954.4495354,1759796955.5231538,1.0736184120178223,1,246,37,,3
5,1759796956.7454882,1759796957.6434858,0.8979976177215576,1,246,37,,3
2,1759796957.5684896,1759796958.684633,1.1161434650421143,1,246,38,,3
2,1759796967.619769,1759796968.5917933,0.9720242023468018,1,246,33,,3
2,1759796969.7295847,1759796970.7016187,0.9720339775085449,1,246,39,,3
4,1759796972.7437317,1759796974.0740871,1.3303554058074951,1,246,36,,3
4,1759796981.4930193,1759796982.6280224,1.1350030899047852,1,246,42,,3
5,1759796998.685908,1759796999.651877,0.9659688472747803,1,246,35,,4
2,1759797005.7006488,1759797007.0034924,1.3028435707092285,1,246,35,,4
5,1759797009.2294903,1759797010.4837608,1.2542705535888672,1,246,44,,4
2,1759797010.5369794,1759797011.5680866,1.0311071872711182,1,246,36,,4
3,1759797012.3061218,1759797013.3526225,1.0465006828308105,1,246,38,,4
4,1759797012.5071166,1759797013.4646251,0.9575085639953613,1,246,31,,4
1,1759797017.7162588,1759797018.8142812,1.0980224609375,1,246,32,,4
3,1759797018.9802566,1759797020.1101682,1.1299116611480713,1,246,37,,4
5,1759797027.4058082,1759797028.5755818,1.1697735786437988,1,246,43,,4
5,1759797034.0962079,1759797035.9362462,1.8400382995605469,1,246,38,,4
5,1759797039.1697803,1759797040.2876747,1.1178944110870361,1,246,46,,4
4,1759797044.8686342,1759797045.9206314,1.051997184753418,1,246,41,,4
2,1759797047.925596,1759797049.2315502,1.3059542179107666,1,246,34,,4
4,1759797052.842628,1759797053.9628215,1.1201934814453125,1,246,38,,4
3,1759797061.7247882,1759797063.2237659,1.4989776611328125,1,246,34,,5
5,1759797081.292266,1759797083.0394044,1.747138500213623,1,246,44,,5
1,1759797093.2228777,1759797094.372201,1.1493232250213623,1,246,41,,5
3,1759797095.5065844,1759797096.872916,1.3663315773010254,1,246,40,,5
1,1759797105.9991057,1759797107.3210728,1.3219671249389648,1,246,34,,5
3,1759797106.030074,1759797107.3880742,1.3580002784729004,1,246,33,,5
5,1759797115.1504307,1759797116.4664805,1.3160498142242432,1,246,33,,5
4,1759797116.0933948,1759797117.6983452,1.6049504280090332,1,246,36,,6
1,1759797121.4590712,1759797122.6107001,1.1516289710998535,1,246,37,,6
4,1759797134.9745533,1759797136.0270894,1.0525360107421875,1,246,38,,6
4,1759797139.6933284,1759797140.7583284,1.065000057220459,1,246,35,,6
5,1759797139.9043314,1759797140.8152978,0.9109663963317871,1,246,40,,6
4,1759797147.3785439,1759797148.3979812,1.019437313079834,1,246,48,,6
4,1759797149.2549715,1759797150.415944,1.1609725952148438,1,246,37,,6
5,1759797170.5315561,1759797171.8049455,1.2733893394470215,1,246,44,,6
3,1759797171.8429801,1759797173.1049478,1.261967658996582,1,246,34,,6
3,1759797173.2539976,1759797174.5710185,1.3170208930969238,1,246,41,,6
2,1759797181.1447089,1759797182.48971,1.345001220703125,1,246,39,,7
5,1759797182.980483,1759797183.8785524,0.8980693817138672,1,246,36,,7
4,1759797186.8015094,1759797188.0458298,1.2443203926086426,1,246,34,,7
4,1759797196.660851,1759797197.6918488,1.0309977531433105,1,246,35,,7
4,1759797202.6320689,1759797203.9905457,1.3584768772125244,1,246,33,,7
1,1759797219.0556364,1759797220.388878,1.3332417011260986,1,246,38,,7
1,1759797222.0937686,1759797222.976765,0.8829963207244873,1,246,35,,7
5,1759797222.7277658,1759797223.6628141,0.9350483417510986,1,246,32,,7
3,1759797224.8896077,1759797225.93756,1.04795241355896,1,246,37,,7
4,1759797228.750558,1759797229.9275553,1.176997423171997,1,246,39,,7
1,1759797229.8795545,1759797230.9407625,1.0612080097198486,1,246,38,,7
5,1759797234.8152127,1759797235.8053923,0.9901795387268066,1,246,40,,7
5,1759797239.0393107,1759797240.126748,1.087437391281128,1,246,37,,8
4,1759797241.7297502,1759797242.7437308,1.0139806270599365,1,246,35,,8
1,1759797243.3347695,1759797244.494663,1.15989351272583,1,246,41,,8
4,1759797249.1236913,1759797250.6935518,1.5698604583740234,1,246,37,,8
4,1759797253.987564,1759797255.0844405,1.0968763828277588,1,246,36,,8
1,1759797254.1104405,1759797255.3684402,1.2579996585845947,1,246,37,,8
5,1759797257.7396219,1759797258.7486625,1.0090405941009521,1,246,43,,8
3,1759797262.6745608,1759797263.7673612,1.0928003787994385,1,246,42,,8
1,1759797264.5423872,1759797265.398617,0.8562297821044922,1,246,31,,8
2,1759797265.3756168,1759797266.3786206,1.0030038356781006,1,246,36,,8
5,1759797266.6156147,1759797267.8955479,1.279933214187622,1,246,36,,8
3,1759797267.025648,1759797268.006549,0.980900764465332,1,246,35,,8
4,1759797273.643891,1759797274.928152,1.2842609882354736,1,246,36,,8
5,1759797284.9192371,1759797286.5070848,1.5878477096557617,1,246,34,,8
2,1759797285.5093205,1759797286.6151333,1.1058127880096436,1,246,34,,8
4,1759797288.362903,1759797289.5385065,1.1756033897399902,1,246,33,,8
1,1759797304.0782447,1759797305.0922794,1.0140347480773926,1,246,42,,9
4,1759797306.2615778,1759797307.3215744,1.0599966049194336,1,246,35,,9
3,1759797315.482119,1759797316.6680906,1.1859714984893799,1,246,35,,9
5,1759797320.1205893,1759797321.3255882,1.2049989700317383,1,246,40,,9
2,1759797322.7247927,1759797323.797226,1.0724332332611084,1,246,34,,9
3,1759797330.6298997,1759797331.7108972,1.0809974670410156,1,246,36,,9
2,1759797331.5068986,1759797332.7079191,1.2010204792022705,1,246,34,,9
3,1759797334.1734314,1759797335.3471115,1.173680067062378,1,246,39,,9
1,1759797334.6323943,1759797336.0655365,1.4331421852111816,1,246,34,,9
5,1759797337.2695408,1759797338.4067323,1.1371915340423584,1,246,37,,9
2,1759797337.737759,1759797339.1207273,1.3829681873321533,1,246,36,,9
1,1759797339.3597596,1759797340.4062052,1.046445608139038,1,246,34,,9
4,1759797339.7237258,1759797341.0452037,1.3214778900146484,1,246,34,,9
5,1759797341.6631944,1759797342.647496,0.9843015670776367,1,246,39,,9
4,1759797347.0634956,1759797348.1305227,1.0670270919799805,1,246,37,,9
2,1759797348.911976,1759797350.3085983,1.3966221809387207,1,246,35,,9
3,1759797350.5386024,1759797351.6147652,1.0761628150939941,1,246,36,,9
2,1759797350.818597,1759797352.265773,1.4471759796142578,1,246,35,,9
1,1759797358.6307766,1759797359.796892,1.1661152839660645,1,246,39,,10
3,1759797362.1774004,1759797363.313256,1.1358556747436523,1,246,40,,10
3,1759797364.6639695,1759797365.7406223,1.0766527652740479,1,246,36,,10
1,1759797369.4965281,1759797370.6435254,1.1469972133636475,1,246,44,,10
5,1759797371.6296291,1759797372.851627,1.2219979763031006,1,246,38,,10
5,1759797373.6145906,1759797374.7547078,1.1401171684265137,1,246,38,,10
2,1759797373.418627,1759797374.7967136,1.3780865669250488,1,246,38,,10
5,1759797379.2844992,1759797380.3334675,1.0489683151245117,1,246,36,,10
1,1759797382.6572099,1759797383.7565699,1.0993599891662598,1,246,42,,10
2,1759797383.129567,1759797384.2835662,1.1539993286132812,1,246,35,,10
4,1759797385.5950336,1759797387.2441013,1.6490676403045654,1,246,41,,10
2,1759797387.6913161,1759797388.5463266,0.8550105094909668,1,246,38,,10
1,1759797389.0523207,1759797390.1192238,1.0669031143188477,1,246,36,,10
2,1759797392.065213,1759797392.9961944,0.9309813976287842,1,246,38,,10
5,1759797399.040067,1759797400.045095,1.0050280094146729,1,246,32,,10
4,1759797405.5978656,1759797406.5617118,0.9638462066650391,1,246,35,,10
3,1759797407.889007,1759797408.765001,0.8759939670562744,1,246,38,,10
3,1759797415.2891479,1759797416.368146,1.07899808883667,1,246,35,,10
5,1759797415.0601444,1759797416.6072018,1.5470573902130127,1,246,36,,10
1,1759797417.1945584,1759797418.187513,0.9929547309875488,1,246,36,,11
2,1759797419.4539664,1759797420.2909453,0.8369789123535156,1,246,40,,11
3,1759797430.7257123,1759797431.96079,1.2350776195526123,1,246,37,,11
2,1759797440.4753716,1759797441.9126518,1.4372801780700684,1,246,37,,11
1,1759797441.2644088,1759797442.5716853,1.3072764873504639,1,246,35,,11
1,1759797449.493276,1759797450.5602493,1.0669734477996826,1,246,35,,11
5,1759797454.0944495,1759797455.6332004,1.5387508869171143,1,246,33,,11
