npc_id,t_send,t_recv,latency_s,ok_json,tokens_in,tokens_out,error,minute
2,41376.1662599,41377.5654717,1.3992118000023765,1,290,84,,7
1,41378.4097117,41379.7317707,1.3220589999982622,1,290,79,,7
1,41379.9863567,41381.3017047,1.3153480000037234,1,290,79,,7
2,41380.8354098,41382.2629667,1.427556900001946,1,290,84,,7
0,41384.5684343,41386.0617298,1.4932954999967478,1,290,84,,7
3,41384.7053326,41386.1603713,1.4550386999981129,1,290,84,,7
1,41388.0484857,41389.517277,1.4687913000016124,1,290,85,,7
3,41394.0187269,41395.7029759,1.6842489999980899,1,290,78,,7
1,41394.3918975,41395.8722261,1.4803286000023945,1,290,80,,7
2,41397.4090744,41398.5653558,1.1562813999989885,1,290,70,,7
2,41401.6552409,41403.1679448,1.5127038999999058,1,290,84,,7
0,41406.3526493,41407.7511027,1.3984533999973792,1,290,86,,7
3,41407.6621217,41409.21825,1.556128299998818,1,290,84,,7
4,41417.109287,41418.3939466,1.2846596000017598,1,290,70,,8
2,41418.3787198,41419.8690488,1.4903290000002016,1,290,91,,8
1,41418.3322013,41419.8911047,1.5589034000004176,1,290,86,,8
3,41419.2913794,41420.825842,1.534462600000552,1,290,74,,8
0,41431.4416938,41433.1472757,1.7055819000015617,1,290,84,,8
2,41439.9991153,41441.4487889,1.4496736000000965,1,290,70,,8
1,41447.6114099,41449.1480288,1.5366189000051236,1,290,88,,8
4,41449.6198613,41450.8754895,1.2556282000005012,1,290,79,,8
2,41453.1406477,41456.1045959,2.9639481999984127,1,290,84,,8
3,41455.151171,41456.7385424,1.5873714000044856,1,290,85,,8
2,41457.6320475,41459.3236527,1.6916051999942283,1,290,84,,8
1,41463.2714129,41466.8678065,3.5963935999971,1,290,79,,8
2,41474.3744345,41475.7836928,1.4092583000019658,1,290,83,,9
0,41477.1823901,41478.6505891,1.4681989999953657,1,290,89,,9
0,41479.2456667,41480.8394355,1.5937687999976333,1,290,80,,9
3,41487.1224006,41488.4056879,1.2832873000006657,1,290,79,,9
1,41493.051376,41494.3892703,1.3378942999988794,1,290,80,,9
0,41496.1064933,41497.5399075,1.4334142000006977,1,290,80,,9
4,41500.3995544,41501.7618436,1.3622891999984859,1,290,80,,9
1,41501.0692622,41502.3722696,1.3030073999980232,1,290,72,,9
4,41509.3534479,41511.2946504,1.941202499998326,1,290,70,,9
3,41511.5119737,41513.1655832,1.653609500004677,1,290,102,,9
1,41524.0731103,41525.5981239,1.525013600003149,1,290,70,,9
2,41529.168819,41530.6158741,1.4470551000049454,1,290,80,,9
4,41532.4435861,41533.7460254,1.3024393000014243,1,290,80,,10
1,41535.0795902,41538.5958323,3.5162420999986352,1,290,80,,10
2,41541.676321,41543.0577031,1.3813821000003372,1,290,83,,10
1,41546.0317681,41547.6386893,1.6069212000002153,1,290,84,,10
4,41551.9841493,41553.4975419,1.513392599998042,1,290,86,,10
2,41556.5559842,41558.0839545,1.5279702999978326,1,290,81,,10
0,41565.6175169,41567.2427783,1.6252614000040921,1,290,84,,10
3,41568.5338565,41569.9306602,1.3968037000013283,1,290,84,,10
0,41582.0378442,41583.3606451,1.3228009000013117,1,290,71,,10
1,41581.7769781,41583.4613807,1.6844025999962469,1,290,84,,10
0,41583.9602732,41585.332731,1.3724578000037582,1,290,84,,10
4,41604.6429269,41605.8996581,1.2567312000028323,1,290,70,,11
1,41606.5574212,41608.2007766,1.6433554000032018,1,290,84,,11
3,41610.6684113,41612.468271,1.7998596999968868,1,290,79,,11
2,41620.71852,41623.1483548,2.4298348000011174,1,290,70,,11
4,41622.3273356,41624.1866293,1.859293699999398,1,290,84,,11
2,41633.6098788,41634.0946765,,0,157,0,"API error occurred: Status 429
{""object"":""error"",""message"":""Service tier capacity exceeded for this model."",""type"":""service_tier_capacity_exceeded"",""param"":null,""code"":""3505""}",11
3,41634.7966272,41636.0987775,1.3021503000054508,1,290,79,,11
2,41636.3846354,41637.9085208,1.5238854000053834,1,290,84,,11
0,41638.4055835,41639.8366,1.4310164999988046,1,290,84,,11
0,41643.1664171,41643.4515843,,0,157,0,"API error occurred: Status 429
{""object"":""error"",""message"":""Service tier capacity exceeded for this model."",""type"":""service_tier_capacity_exceeded"",""param"":null,""code"":""3505""}",11
3,41643.2905875,41644.7911403,1.5005528000037884,1,290,84,,11
0,41644.5327737,41644.8287809,,0,157,0,"API error occurred: Status 429
{""object"":""error"",""message"":""Service tier capacity exceeded for this model."",""type"":""service_tier_capacity_exceeded"",""param"":null,""code"":""3505""}",11
0,41647.2116266,41648.5654681,1.3538415000002715,1,290,80,,11
3,41649.145213,41650.585361,1.440147999994224,1,290,89,,11
2,41650.7179316,41651.0137137,,0,157,0,"API error occurred: Status 429
{""object"":""error"",""message"":""Service tier capacity exceeded for this model."",""type"":""service_tier_capacity_exceeded"",""param"":null,""code"":""3505""}",11
2,41652.2810245,41653.6510324,1.3700078999972902,1,290,70,,12
4,41654.229243,41655.5907639,1.3615208999981405,1,290,80,,12
3,41656.7383132,41659.1990549,2.4607416999933776,1,290,84,,12
0,41664.0781339,41665.6167371,1.5386031999951228,1,290,84,,12
1,41666.2329111,41667.6821817,1.4492706000019098,1,290,84,,12
0,41674.5900907,41675.9648773,1.3747865999976057,1,290,85,,12
4,41680.2528836,41681.8768136,1.6239300000015646,1,290,80,,12
1,41682.8311446,41684.2183345,1.3871899000005214,1,290,70,,12
2,41688.4417913,41689.7375622,1.2957709000038449,1,290,69,,12
4,41701.7806057,41703.0976948,1.317089100004523,1,290,80,,12
0,41704.9647958,41706.5399533,1.5751575000031153,1,290,84,,12
2,41711.3557439,41711.8199509,,0,157,0,"API error occurred: Status 429
{""object"":""error"",""message"":""Service tier capacity exceeded for this model."",""type"":""service_tier_capacity_exceeded"",""param"":null,""code"":""3505""}",12
0,41711.0970114,41712.5841577,1.4871463000017684,1,290,82,,12
2,41714.4423142,41715.7963219,1.3540076999997837,1,290,70,,13
3,41717.4570181,41718.8996791,1.4426610000009532,1,290,80,,13
0,41719.8010627,41721.2550498,1.453987100001541,1,290,76,,13
3,41727.1866848,41732.0950878,4.908403000001272,1,290,85,,13
0,41731.0252121,41732.59481,1.5695979000010993,1,290,84,,13
4,41733.3434075,41734.504109,1.1607015000045067,1,290,70,,13
2,41724.1439633,41741.0844829,16.940519600000698,1,290,80,,13
1,41751.010846,41752.5652833,1.5544373000011547,1,290,84,,13
4,41753.2330933,41754.5247524,1.2916591000030166,1,290,72,,13
2,41753.5063405,41754.9710195,1.4646790000042529,1,290,80,,13
1,41753.9534902,41755.2459663,1.292476099995838,1,290,79,,13
1,41759.4558028,41760.8251981,1.3693952999965404,1,290,84,,13
2,41760.5009319,41761.8378092,1.3368772999965586,1,290,79,,13
4,41756.8711166,41765.8475955,8.976478900003713,1,290,80,,13
1,41772.0231478,41773.7805989,1.757451099998434,1,290,92,,14
4,41772.8331553,41774.1408795,1.3077241999999387,1,290,70,,14
2,41779.0218904,41780.3764631,1.3545727000018815,1,290,80,,14
0,41782.7278916,41786.0866345,3.3587429000035627,1,290,70,,14
1,41783.1705701,41787.1483331,3.9777629999953206,1,290,101,,14
4,41788.8025714,41790.2547696,1.4521981999932905,1,290,84,,14
1,41787.5085713,41791.5700687,4.0614973999981885,1,290,80,,14
1,41798.7231623,41801.1237134,2.400551099999575,1,290,84,,14
0,41800.7946412,41802.2309848,1.4363435999985086,1,290,84,,14
0,41809.4178555,41810.9407902,1.5229346999985864,1,290,70,,14
4,41807.4323698,41814.6289992,7.196629400001257,1,290,75,,14
2,41823.1939382,41825.0401503,1.8462121000047773,1,290,84,,14
0,41824.1395621,41825.5093827,1.3698206000044593,1,290,79,,14
3,41829.6362357,41831.0049933,1.3687575999938417,1,290,79,,14
