npc_id,t_send,t_recv,latency_s,ok_json,tokens_in,tokens_out,error,minute
3,7363.6348899,7364.2326197,0.5977297999997973,0,323,50,,0
1,7363.6329774,7364.2355048,0.6025274000003265,1,323,49,,0
0,7363.6274009,7364.2365146,0.6091137000003073,1,323,45,,0
4,7363.6356977,7364.2645918,0.6288941000002524,1,323,45,,0
2,7363.6340689,7364.3820463,0.747977400000309,1,323,116,,0
3,7364.7671436,7365.2288531,0.4617095000003246,1,323,58,,0
4,7365.8164935,7366.2338222,0.41732869999941613,1,323,40,,0
2,7367.6183366,7368.0186489,0.40031230000022333,1,323,34,,0
3,7370.0111889,7370.4328192,0.4216303000002881,1,323,37,,0
2,7378.0885606,7378.5827567,0.494196099999499,1,323,40,,0
4,7378.4092659,7378.9019765,0.4927106000004642,1,323,49,,0
1,7379.4782287,7379.9006408,0.4224120999997467,1,323,35,,0
4,7379.4009124,7379.9923467,0.5914342999994915,1,323,136,,0
4,7382.1532665,7382.5616115,0.40834499999982654,0,323,37,,0
2,7384.0801404,7384.4912917,0.41115129999980127,1,323,42,,0
2,7389.6643782,7390.1380728,0.47369460000027175,1,323,40,,0
4,7395.7035946,7396.2021035,0.4985089000001608,1,323,50,,0
2,7404.0128265,7404.4693345,0.45650799999930314,1,323,36,,0
1,7406.8665659,7407.3054893,0.4389234000000215,1,323,35,,0
0,7412.0781807,7412.6766038,0.5984230999993088,1,323,131,,0
2,7413.2281563,7413.6768799,0.44872360000044864,1,323,42,,0
4,7416.6827589,7417.111647,0.42888809999931254,1,323,43,,0
2,7423.2741244,7423.7555265,0.4814021000001958,1,323,44,,1
0,7423.7284656,7424.2420544,0.5135887999995248,1,323,57,,1
4,7424.8093869,7425.2885748,0.47918789999948785,1,323,40,,1
4,7430.4819626,7430.9323255,0.45036290000007284,1,323,34,,1
4,7432.2660986,7432.7313172,0.46521860000029847,1,323,47,,1
1,7438.601744,7439.1762325,0.5744885000003705,1,323,73,,1
4,7439.1374017,7439.6358384,0.49843669999972917,1,323,49,,1
4,7439.9472912,7440.372376,0.4250848000001497,1,323,41,,1
0,7461.1333092,7461.6834991,0.5501898999991681,1,323,63,,1
0,7474.3873679,7474.8563729,0.4690049999999246,1,323,59,,1
0,7478.0879533,7478.5672453,0.47929199999998673,1,323,39,,1
0,7503.1812832,7503.7257554,0.5444722000002002,1,323,46,,2
1,7506.6195843,7507.0498992,0.43031490000066697,1,323,44,,2
3,7509.9480258,7510.390195,0.44216919999962556,0,323,56,,2
2,7513.0571521,7513.4786676,0.4215155000001687,1,323,40,,2
1,7520.0140388,7520.533795,0.5197562000003018,1,323,47,,2
0,7529.2485721,7529.9764907,0.7279185999996116,0,323,163,,2
1,7535.0612733,7535.6440239,0.5827506000005087,1,323,59,,2
3,7535.1973282,7535.7012102,0.503881999999976,1,323,43,,2
3,7537.8024486,7538.309252,0.506803399999626,1,323,90,,2
2,7543.1658443,7543.5927491,0.42690480000055686,1,323,44,,2
1,7550.9707075,7551.4173709,0.446663400000034,1,323,36,,3
4,7557.2258674,7557.7424489,0.5165815000000293,1,323,47,,3
2,7558.7164257,7559.1490536,0.43262789999971574,1,323,45,,3
0,7560.6934077,7561.1691524,0.47574470000017755,1,323,80,,3
0,7565.9721894,7566.454771,0.48258159999932104,1,323,56,,3
0,7568.5437872,7568.9882134,0.4444261999997252,1,323,45,,3
2,7586.0012462,7586.5182276,0.5169813999991675,1,323,37,,3
3,7588.0424901,7588.4553264,0.41283629999998084,1,323,48,,3
1,7589.6607109,7590.110251,0.4495401000003767,1,323,52,,3
4,7593.4480272,7593.9426262,0.49459899999965273,1,323,63,,3
3,7596.9834958,7597.5088682,0.525372399999469,1,323,52,,3
2,7602.0088134,7602.4409805,0.43216709999978775,1,323,41,,3
0,7604.2314765,7604.6469134,0.41543689999980415,1,323,34,,4
2,7610.0909012,7610.655076,0.5641747999998188,1,323,60,,4
0,7616.3937789,7616.8743967,0.48061779999989085,1,323,41,,4
3,7616.9246959,7617.3503223,0.42562639999960084,1,323,44,,4
2,7617.3197771,7617.8132596,0.49348250000002736,1,323,50,,4
1,7623.3712873,7623.8570951,0.48580779999974766,1,323,41,,4
2,7625.5083554,7625.9372534,0.42889800000011746,1,323,34,,4
4,7625.6304451,7626.1052779,0.4748328000005131,1,323,39,,4
0,7635.666841,7636.1644432,0.49760220000007394,1,323,40,,4
2,7639.2042743,7639.6646171,0.4603428000000349,1,323,48,,4
1,7641.4252682,7641.9119299,0.4866617000006954,1,323,56,,4
1,7642.2782521,7642.7352238,0.4569717000003948,1,323,51,,4
1,7643.5888533,7644.1130106,0.5241573000002973,1,323,44,,4
3,7644.6427887,7645.0828432,0.4400544999998601,1,323,43,,4
2,7649.8210782,7650.2829199,0.46184170000015,1,323,53,,4
4,7653.01513,7653.5322411,0.5171110999999655,1,323,52,,4
1,7655.8517557,7656.3061824,0.45442670000011276,1,323,58,,4
3,7657.1451984,7657.591202,0.44600360000004,1,323,48,,4
0,7657.6141547,7658.0465044,0.43234970000048634,1,323,43,,4
4,7660.3849014,7660.8441757,0.45927430000028835,1,323,57,,4
3,7662.9132705,7663.3435604,0.43028989999947953,1,323,51,,4
2,7667.8232885,7668.3144789,0.49119040000005043,1,323,52,,5
4,7681.4925273,7682.0154494,0.5229220999999598,1,323,45,,5
3,7684.2459892,7684.755606,0.5096168000000034,1,323,42,,5
1,7685.9191581,7686.4190634,0.4999053000001368,1,323,50,,5
4,7686.4810756,7686.9152861,0.43421050000051764,1,323,38,,5
0,7686.7560621,7687.3053737,0.5493115999997826,1,323,44,,5
1,7690.1958796,7690.6044929,0.40861330000007,1,323,37,,5
2,7692.7926735,7693.2307918,0.4381182999995872,1,323,48,,5
2,7698.7137727,7699.225864,0.5120913000000655,1,323,54,,5
4,7700.0437532,7700.5512337,0.5074805000003835,1,323,42,,5
1,7714.5158813,7715.0397601,0.5238788000006025,1,323,59,,5
3,7720.7951453,7721.3345825,0.5394372000000658,1,323,45,,5
0,7726.5744308,7727.0406708,0.4662399999997433,1,323,36,,6
2,7729.0729322,7729.5632514,0.49031920000015816,1,323,46,,6
1,7742.143303,7742.7426274,0.5993244000001141,1,323,59,,6
2,7744.9584692,7745.3906533,0.4321841000000859,1,323,43,,6
3,7750.6568981,7751.1527908,0.4958926999997857,1,323,46,,6
0,7758.6864949,7759.1756499,0.48915500000020984,1,323,34,,6
4,7762.9330482,7763.3588074,0.42575920000035694,1,323,43,,6
1,7773.7427262,7774.2152833,0.4725570999999036,1,323,43,,6
4,7773.8797907,7774.42825,0.5484593000001041,1,323,57,,6
2,7780.9224669,7781.5171491,0.5946822000005341,1,323,84,,6
2,7784.7861254,7785.2426443,0.4565189000004466,1,323,58,,7
1,7785.7635319,7786.2295534,0.4660215000003518,1,323,43,,7
1,7786.3786964,7786.7984174,0.41972100000020873,1,323,39,,7
1,7787.0485846,7787.4933929,0.4448082999997496,1,323,55,,7
0,7787.5522422,7788.0033522,0.4511099999999715,1,323,53,,7
1,7794.2504787,7794.6981813,0.4477026000004116,1,323,37,,7
3,7794.9037537,7795.4700572,0.5663034999997762,1,323,60,,7
1,7799.5773438,7800.0454505,0.4681067000001349,1,323,47,,7
2,7800.4033846,7800.8480282,0.4446435999998357,1,323,58,,7
3,7803.3344749,7803.8453934,0.5109185000001162,1,323,51,,7
2,7803.9344992,7804.400488,0.4659888000005594,1,323,38,,7
0,7808.2896945,7808.7363604,0.44666589999997086,1,323,49,,7
3,7815.80884,7816.4095521,0.6007121000002371,1,323,64,,7
4,7817.0153033,7817.4439008,0.4285975000002509,1,323,42,,7
2,7819.5904756,7820.0656389,0.4751632999996218,1,323,67,,7
1,7822.497268,7822.9554133,0.45814530000006926,1,323,38,,7
3,7826.4794765,7826.94384,0.46436350000021775,1,323,47,,7
0,7832.4283916,7832.9275473,0.4991556999993918,1,323,57,,7
2,7840.1868158,7840.7211934,0.5343775999999707,1,323,53,,7
4,7848.6985631,7849.2388752,0.5403120999999373,1,323,48,,8
1,7850.6738327,7851.0963823,0.42254959999991115,1,323,47,,8
2,7852.4036596,7852.8754125,0.47175289999995584,1,323,38,,8
2,7854.4058758,7854.89464,0.4887642000003325,1,323,54,,8
3,7861.2755312,7861.7396432,0.464111999999659,1,323,51,,8
1,7865.2047831,7865.7139631,0.5091800000000148,1,323,56,,8
2,7869.9382878,7870.5147842,0.5764963999999964,1,323,107,,8
0,7876.9680181,7877.5282513,0.5602331999998569,1,323,35,,8
0,7878.1276927,7878.5925196,0.46482689999993454,1,323,49,,8
1,7891.8970889,7892.3658995,0.468810599999415,0,323,37,,8
3,7892.1390049,7892.6219168,0.48291189999963535,1,323,34,,8
0,7893.8480408,7894.2805785,0.43253770000046643,1,323,47,,8
4,7898.7766756,7899.2231869,0.44651129999965633,1,323,46,,8
1,7899.0496265,7899.5649117,0.5152852000001076,1,323,46,,8
4,7906.8115661,7907.3206438,0.5090776999995796,1,323,49,,9
3,7915.7285455,7916.2317827,0.503237199999603,1,323,47,,9
1,7921.2613014,7921.7675021,0.5062006999996811,1,323,44,,9
2,7923.9084594,7924.3958452,0.4873858000000837,1,323,62,,9
