npc_id,t_send,t_recv,latency_s,ok_json,tokens_in,tokens_out,error,minute
1,24782.0453127,24783.5102148,1.4649021000004723,1,339,172,,0
3,24782.0472832,24783.5585896,1.5113063999997394,1,339,305,,0
2,24782.046431,24783.5876254,1.541194400000677,1,339,380,,0
3,24784.091105,24784.5560855,0.46498050000082003,1,339,205,,0
4,24782.0481369,24784.7761144,2.727977499998815,1,339,182,,0
0,24782.0390535,24784.9486457,2.90959219999786,1,339,299,,0
4,24786.338206,24786.7402046,0.4019985999984783,1,339,140,,0
2,24786.8162029,24787.3603198,0.5441168999968795,1,339,244,,0
3,24789.3432517,24789.9984846,0.6552329000005557,1,339,203,,0
2,24797.4432619,24798.008323,0.5650610999982746,1,339,293,,0
1,24798.7653968,24799.2396203,0.47422349999760627,1,339,155,,0
4,24798.9311738,24799.3929799,0.46180610000010347,1,339,130,,0
4,24799.8932149,24800.3181983,0.4249834000002011,1,339,165,,0
4,24802.4824749,24802.9517425,0.4692676000013307,1,339,172,,0
2,24803.5054057,24803.9976542,0.4922484999988228,1,339,279,,0
2,24809.1791453,24809.6753482,0.4962028999980248,1,339,220,,0
4,24816.104258,24816.718296,0.6140379999997094,1,339,164,,0
2,24823.5403595,24824.0740884,0.5337289000017336,1,339,154,,0
1,24826.1902667,24826.7068155,0.5165488000020559,1,339,340,,0
0,24832.811221,24833.2993952,0.48817419999977574,1,339,129,,0
2,24832.8115386,24833.3527575,0.5412189000016951,1,339,161,,0
4,24837.2081508,24837.6731789,0.46502809999947203,1,339,238,,0
2,24842.9412117,24843.4526142,0.5114025000002584,1,339,241,,1
0,24844.3551238,24845.2290996,0.8739758000010625,1,339,175,,1
4,24845.3631596,24845.7766889,0.4135292999999365,1,339,137,,1
4,24850.9651625,24851.5195237,0.5543612000001303,1,339,155,,1
4,24852.8523032,24853.3852838,0.532980599997245,1,339,286,,1
1,24857.9901977,24858.4111924,0.42099469999811845,1,339,157,,1
4,24859.787273,24860.2334365,0.4461634999970556,1,339,240,,1
4,24860.5384024,24860.9938078,0.45540540000001783,1,339,262,,1
0,24882.1132043,24882.6098828,0.49667849999968894,1,339,161,,1
0,24895.3111782,24895.8580196,0.5468413999988115,1,339,200,,1
0,24899.089169,24899.5191053,0.42993630000273697,1,339,169,,1
0,24924.1295375,24924.6282097,0.4986721999994188,1,339,135,,2
1,24925.8747157,24926.2805169,0.4058011999986775,1,339,139,,2
3,24929.5136431,24929.9411313,0.4274881999990612,1,339,191,,2
2,24932.7568103,24933.1881871,0.4313767999992706,1,339,158,,2
1,24939.258651,24939.7920146,0.5333635999995749,1,339,287,,2
0,24950.1364793,24950.651785,0.5153056999988621,1,339,166,,2
1,24954.3215242,24954.7797484,0.4582241999996768,1,339,196,,2
3,24954.7340765,24955.2019797,0.46790319999854546,1,339,151,,2
3,24957.3086909,24957.72184,0.41314909999709926,1,339,124,,2
2,24962.8754554,24963.398856,0.5234005999991496,1,339,207,,3
1,24970.0987327,24970.6732333,0.5745005999997375,1,339,327,,3
4,24977.8645197,24978.3492246,0.484704899998178,1,339,126,,3
2,24978.5394987,24979.171935,0.6324362999985169,1,339,124,,3
0,24981.3706768,24981.8076535,0.4369766999989224,1,339,171,,3
0,24986.601273,24987.0655836,0.4643106000003172,1,339,221,,3
0,24989.1444818,24989.5638189,0.4193370999964827,1,339,161,,3
2,25006.0063994,25006.5008613,0.4944618999979866,1,339,181,,3
3,25007.4494034,25007.8737339,0.4243304999981774,1,339,163,,3
1,25008.9052372,25009.4000114,0.49477420000039274,1,339,311,,3
4,25014.054398,25014.6247707,0.5703727000000072,1,339,282,,3
3,25016.4187896,25016.8977699,0.4789802999985113,1,339,235,,3
2,25021.9844042,25022.5762767,0.5918725000010454,1,339,245,,4
0,25024.8063015,25025.3511965,0.5448949999990873,1,339,214,,4
2,25030.2235848,25030.7003775,0.47679270000298857,1,339,250,,4
3,25036.312681,25036.8787192,0.5660382000023674,1,339,291,,4
0,25037.1043818,25037.5028936,0.39851180000187014,1,339,116,,4
2,25037.3613878,25037.8068285,0.44544070000119973,1,339,139,,4
1,25042.6523504,25043.0847705,0.4324201000017638,1,339,177,,4
2,25045.5113287,25045.9418896,0.43056090000027325,1,339,119,,4
4,25046.3033243,25046.7042352,0.4009108999998716,1,339,152,,4
0,25056.3013436,25056.7939695,0.49262589999852935,1,339,181,,4
2,25059.2084276,25059.6553894,0.4469618000002811,1,339,166,,4
1,25060.6582618,25061.0541944,0.39593260000037844,1,339,136,,4
1,25061.423411,25062.4205404,0.997129399998812,1,339,397,,4
1,25063.2693455,25063.8343781,0.5650325999995403,1,339,346,,4
3,25064.1373544,25064.6215273,0.4841728999999759,1,339,315,,4
2,25069.7986511,25070.2730528,0.4744016999975429,1,339,161,,4
4,25073.5923582,25074.3237667,0.7314084999998158,1,339,386,,4
1,25075.5882737,25076.1329286,0.5446549000007508,1,339,131,,4
3,25076.7025072,25077.1105053,0.4079980999995314,1,339,170,,4
0,25078.2485729,25078.6513761,0.40280319999874337,1,339,121,,4
4,25081.1829305,25081.6429571,0.4600266000015836,1,339,274,,4
3,25082.4214453,25082.8291716,0.40772629999992205,1,339,120,,5
2,25087.8225454,25088.2660603,0.44351490000190097,1,339,170,,5
4,25102.2883941,25102.8233944,0.5350002999985009,1,339,195,,5
3,25103.723334,25104.1690106,0.4456766000002972,1,339,190,,5
1,25105.7624012,25106.256396,0.49399479999920004,1,339,211,,5
4,25107.277264,25107.7047045,0.4274404999996477,1,339,159,,5
0,25107.3685382,25107.8411415,0.4726033000006282,1,339,160,,5
1,25110.0473499,25110.5195186,0.47216869999829214,1,339,283,,5
2,25112.7507605,25113.2053839,0.4546234000008553,1,339,215,,5
2,25118.6803423,25119.1792428,0.49890050000249175,1,339,226,,5
4,25120.8222892,25121.2821817,0.4598924999991141,1,339,203,,5
1,25134.418766,25135.1965211,0.7777550999999221,1,339,220,,5
3,25140.2053668,25140.8246399,0.6192731000010099,1,339,416,,5
0,25147.1044742,25147.6141168,0.5096425999981875,1,339,188,,6
2,25149.0284683,25149.4724896,0.4440213000016229,1,339,207,,6
1,25162.3112145,25162.7641247,0.4529101999978593,1,339,158,,6
2,25164.8703946,25165.3416111,0.4712165000019013,1,339,293,,6
3,25170.1441144,25170.5593504,0.415236000000732,1,339,159,,6
0,25179.2617225,25179.7264538,0.4647313000023132,1,339,171,,6
4,25183.6523312,25184.0943393,0.4420081000025675,1,339,185,,6
1,25193.765328,25194.3020049,0.5366768999992928,1,339,188,,6
4,25194.6212711,25195.1172005,0.4959294000000227,1,339,308,,6
2,25200.8734105,25201.4582886,0.5848780999986047,1,339,201,,6
2,25204.7323462,25205.133988,0.4016418000028352,1,339,138,,7
1,25205.8493973,25206.3073835,0.4579861999991408,1,339,224,,7
1,25206.465399,25206.8420223,0.3766232999987551,1,339,119,,7
1,25207.0973866,25208.3089237,1.2115370999999868,1,339,223,,7
0,25208.123524,25208.5589534,0.4354294000004302,1,339,124,,7
3,25214.3204145,25214.8551882,0.5347736999974586,1,339,240,,7
1,25215.0645623,25215.4631914,0.39862910000010743,1,339,133,,7
2,25220.289502,25220.8117279,0.5222259000001941,1,339,170,,7
1,25220.3344411,25220.8762149,0.5417737999996461,1,339,176,,7
3,25222.7174872,25223.3099704,0.5924832000018796,1,339,193,,7
2,25223.8925945,25224.3145015,0.4219069999999192,1,339,173,,7
0,25228.85833,25229.2688926,0.4105626000018674,1,339,128,,7
3,25235.2848348,25235.7524139,0.46757910000087577,1,339,149,,7
4,25237.6991544,25238.1093833,0.41022890000022016,1,339,123,,7
2,25239.5102325,25240.2379089,0.7276763999980176,1,339,244,,7
1,25243.3281057,25243.8109518,0.48284609999973327,1,339,273,,7
3,25245.8121959,25246.9117027,1.0995068000011088,1,339,283,,7
0,25252.9550513,25253.481623,0.5265717000002041,1,339,140,,7
2,25260.3764036,25260.8656485,0.4892448999999033,1,339,194,,7
4,25269.3470983,25269.9353424,0.5882440999994287,1,339,331,,8
1,25271.5350459,25272.0766728,0.5416269000015745,1,339,265,,8
2,25272.5680411,25273.0005558,0.43251470000177505,1,339,115,,8
2,25274.5278746,25274.9851975,0.45732289999796194,1,339,223,,8
3,25281.2480742,25281.8950074,0.6469331999978749,1,339,288,,8
1,25286.205062,25286.6165648,0.4115027999978338,1,339,157,,8
2,25290.0171147,25290.5585872,0.5414725000009639,1,339,335,,8
