npc_id,t_send,t_recv,latency_s,ok_json,tokens_in,tokens_out,error,minute
2,26631.2950381,26631.9394053,0.6443671999986691,1,288,34,,0
4,26631.316243,26631.944932,0.6286889999973937,1,288,34,,0
0,26631.259395,26631.9831307,0.7237356999976328,1,288,30,,0
1,26631.2942691,26632.069546,0.7752768999998807,1,288,34,,0
3,26631.308688,26632.0780372,0.7693491999998514,1,288,34,,0
3,26632.6163048,26633.3582439,0.7419390999966708,1,288,34,,0
4,26633.5147368,26634.1231216,0.6083848000016587,1,288,34,,0
2,26635.1577755,26636.2342077,1.0764321999995445,1,288,34,,0
3,26638.1338777,26638.7949636,0.661085900002945,1,288,34,,0
2,26646.3030744,26646.8501702,0.5470958000005339,1,288,34,,0
4,26646.3025833,26646.9752637,0.6726803999990807,1,288,34,,0
1,26647.3252105,26647.9092693,0.584058799999184,1,288,34,,0
4,26647.480072,26648.0094399,0.5293679000023985,1,288,34,,0
4,26650.1772698,26650.9381512,0.7608814000013808,1,288,34,,0
2,26652.3628372,26652.911447,0.548609800000122,1,288,34,,0
2,26658.0978659,26658.7107831,0.6129172000000835,1,288,34,,0
4,26664.0808624,26664.775144,0.694281600000977,1,288,34,,0
2,26672.590382,26673.1140545,0.5236725000031583,1,288,32,,0
1,26674.8688167,26675.5330607,0.6642439999995986,1,288,34,,0
0,26679.8282658,26680.4329294,0.6046636000028229,1,288,34,,0
2,26681.85887,26682.3919271,0.5330571000013151,1,288,34,,0
4,26685.2688944,26685.8951018,0.6262074000005668,1,288,34,,0
0,26691.5153798,26692.0504451,0.5350653000023158,1,288,34,,1
2,26691.9649752,26692.4937646,0.5287893999993685,1,288,34,,1
4,26693.5921582,26694.1047692,0.5126109999982873,1,288,32,,1
4,26699.2962082,26699.9752679,0.6790596999999252,1,288,34,,1
4,26701.3114653,26701.9558258,0.6443604999985837,1,288,34,,1
1,26706.8284451,26707.4147379,0.5862927999987733,1,288,34,,1
4,26708.3627775,26708.9801076,0.6173301000017091,1,288,34,,1
4,26709.2930612,26709.7719894,0.4789282000019739,1,288,33,,1
0,26728.9311515,26729.5432276,0.6120760999983759,1,288,32,,1
0,26742.245247,26742.9390963,0.6938493000016024,1,288,34,,1
0,26746.1817123,26746.6689277,0.48721540000042296,1,288,34,,1
0,26771.2917544,26771.9178933,0.626138899999205,1,288,34,,2
1,26774.8716795,26775.3924099,0.5207303999995929,1,288,34,,2
3,26778.3124461,26778.9035855,0.5911393999995198,1,288,32,,2
2,26781.7986448,26782.4249838,0.626338999998552,1,288,34,,2
1,26788.3705398,26788.9048102,0.5342704000031517,1,288,32,,2
0,26797.4380415,26798.0380659,0.6000243999988015,1,288,34,,2
1,26803.4365587,26804.0600717,0.6235130000022764,1,288,34,,2
3,26803.7156114,26804.2652621,0.5496507000025304,1,288,34,,2
3,26806.3661572,26806.880305,0.5141478000005009,1,288,34,,2
2,26812.1012268,26812.7580086,0.6567818000003172,1,288,34,,3
1,26819.3858991,26820.1193684,0.7334692999975232,1,288,34,,3
4,26826.6399086,26827.1755655,0.5356569000032323,1,288,34,,3
2,26827.9110206,26828.4208172,0.5097965999993903,1,288,34,,3
0,26828.7635818,26829.2844325,0.5208506999988458,1,288,34,,3
0,26834.0801811,26834.759782,0.679600900002697,1,288,34,,3
0,26836.8538872,26837.4093383,0.555451100000937,1,288,34,,3
2,26855.2669643,26855.9581294,0.6911651000009442,1,288,34,,3
3,26856.615443,26857.2382811,0.6228381000000809,1,288,34,,3
1,26858.3668986,26859.0108228,0.6439241999978549,1,288,34,,3
4,26862.8622141,26863.353014,0.49079989999881946,1,288,34,,3
3,26865.7755983,26866.3787549,0.6031566000019666,1,288,34,,3
